name,loc,AbstractClassWithoutAbstractMethod,AccessorClassGeneration,AccessorMethodGeneration,SimplifyBooleanExpressions,SimplifyBooleanReturns,ConstantsInInterface,ConstructorCallsOverridableMethod,DataClass,AvoidDeeplyNestedIfStmts,FieldDeclarationsShouldBeAtStartOfClass,GodClass,ImmutableField,AvoidSynchronizedAtMethodLevel,EmptyMethodInAbstractClassShouldBeAbstract,AvoidProtectedFieldInFinalClass,AvoidProtectedMethodInFinalClassNotExtending,AvoidReassigningParameters,CloseResource,SingletonClassReturningNewInstance,SwitchDensity,SwitchStmtsShouldHaveDefault,TooFewBranchesForASwitchStatement,UncommentedEmptyConstructor,UncommentedEmptyMethodBody,UnnecessaryLocalBeforeReturn,bug
modules/core/src/main/java/org/apache/synapse/mediators/db/AbstractDBMediator.java,442,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
modules/core/src/main/java/org/apache/synapse/config/xml/endpoints/EndpointSerializer.java,342,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
modules/core/src/main/java/org/apache/synapse/startup/AbstractStartup.java,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/AbstractListMediatorSerializer.java,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/config/Entry.java,193,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
modules/core/src/main/java/org/apache/synapse/registry/url/SimpleURLRegistry.java,609,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/core/axis2/TimeoutHandler.java,207,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/SynapseConstants.java,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
modules/core/src/main/java/org/apache/synapse/ServerManager.java,740,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
modules/core/src/main/java/org/apache/synapse/core/axis2/AsyncCallback.java,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/ValidateMediatorFactory.java,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/mediators/builtin/ValidateMediator.java,542,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1
modules/core/src/main/java/org/apache/synapse/config/xml/XMLConfigConstants.java,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
modules/core/src/main/java/org/apache/synapse/config/xml/SynapseXPathFactory.java,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/HeaderMediatorFactory.java,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/SynapseException.java,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/mediators/transform/HeaderMediator.java,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/config/xml/OMElementUtils.java,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/mediators/filters/OutMediator.java,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/config/xml/RegistryFactory.java,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/RegistrySerializer.java,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/endpoints/utils/LoadbalanceAlgorithmFactory.java,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
modules/core/src/main/java/org/apache/synapse/endpoints/algorithms/RoundRobin.java,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
modules/core/src/main/java/org/apache/synapse/mediators/filters/InMediator.java,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/mediators/base/SequenceMediator.java,428,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
modules/core/src/main/java/org/apache/synapse/endpoints/DefaultEndpoint.java,307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/endpoints/utils/EndpointDefinition.java,274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/statistics/impl/EndPointStatisticsStack.java,288,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/mediators/eip/Target.java,159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/config/SynapseConfiguration.java,976,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
modules/core/src/main/java/org/apache/synapse/core/axis2/Axis2MessageContext.java,776,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/core/axis2/ProxyServiceMessageReceiver.java,570,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/mediators/MediatorFaultHandler.java,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/statistics/impl/ProxyServiceStatisticsStack.java,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/core/axis2/SynapseMessageReceiver.java,242,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/core/axis2/ProxyService.java,1449,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3
modules/core/src/main/java/org/apache/synapse/core/axis2/MessageContextCreatorForAxis2.java,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/util/ClasspathURLStreamHandler.java,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
modules/core/src/main/java/org/apache/synapse/util/RMIRegistryController.java,76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/mediators/filters/FilterMediator.java,535,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/util/xpath/SynapseXPath.java,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/util/concurrent/SynapseThreadPool.java,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/util/concurrent/SynapseThreadFactory.java,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/core/axis2/Axis2SynapseEnvironment.java,511,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/mediators/eip/aggregator/Aggregate.java,388,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/mediators/eip/EIPConstants.java,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/mediators/eip/aggregator/AggregateMediator.java,677,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
modules/core/src/main/java/org/apache/synapse/config/xml/CalloutMediatorSerializer.java,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/mediators/builtin/CalloutMediator.java,544,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/config/xml/SynapseXPathSerializer.java,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/SwitchCase.java,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/mediators/filters/SwitchMediator.java,219,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
modules/core/src/main/java/org/apache/synapse/statistics/StatisticsCollector.java,148,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/util/DataSourceRegistrar.java,1312,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/startup/tasks/MessageInjector.java,114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
modules/core/src/main/java/org/apache/synapse/util/PayloadHelper.java,537,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
modules/core/src/main/java/org/apache/synapse/endpoints/IndirectEndpoint.java,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/endpoints/IndirectEndpointFactory.java,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/endpoints/AddressEndpointFactory.java,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/config/xml/endpoints/WSDLEndpointFactory.java,220,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/endpoints/DefaultEndpointFactory.java,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
modules/core/src/main/java/org/apache/synapse/config/xml/endpoints/SALoadbalanceEndpointFactory.java,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/config/xml/endpoints/LoadbalanceEndpointFactory.java,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
modules/core/src/main/java/org/apache/synapse/config/xml/endpoints/FailoverEndpointFactory.java,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/InMediatorFactory.java,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/DBLookupMediatorSerializer.java,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/mediators/db/DBLookupMediator.java,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/util/WrappedTextNodeStreamReader.java,481,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/util/POXUtils.java,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/endpoints/AddressEndpoint.java,319,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/statistics/StatisticsHolder.java,75,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/statistics/Statistics.java,113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/CloneMediatorFactory.java,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/endpoints/utils/WSDL20EndpointBuilder.java,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/mediators/base/SynapseMediator.java,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/statistics/StatisticsUtils.java,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/statistics/impl/SequenceStatisticsStack.java,154,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/mediators/db/Statement.java,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/metrics/Counter.java,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/endpoints/SALoadbalanceEndpointSerializer.java,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/endpoints/SALoadbalanceEndpoint.java,673,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/endpoints/dispatch/HttpSessionDispatcher.java,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/endpoints/dispatch/SimpleClientSessionDispatcher.java,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/endpoints/dispatch/SoapSessionDispatcher.java,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/util/TemporaryData.java,235,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,1
modules/core/src/main/java/org/apache/synapse/core/axis2/SynapseDispatcher.java,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/endpoints/EndpointContext.java,319,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/startup/quartz/SimpleQuartzFactory.java,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/PropertyHelper.java,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/startup/quartz/SimpleQuartz.java,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/startup/quartz/SimpleQuartzSerializer.java,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/util/MessageHelper.java,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
modules/core/src/main/java/org/apache/synapse/core/axis2/SynapseInitializationModule.java,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/config/xml/SequenceMediatorSerializer.java,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/core/axis2/SynapseAxisServlet.java,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/config/xml/IterateMediatorFactory.java,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/IterateMediatorSerializer.java,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/mediators/eip/EIPUtils.java,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/endpoints/dispatch/DispatcherContext.java,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/mediators/transform/XSLTMediator.java,844,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6
modules/core/src/main/java/org/apache/synapse/config/SynapseConfigUtils.java,940,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
modules/core/src/main/java/org/apache/synapse/mediators/MediatorProperty.java,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
modules/core/src/main/java/org/apache/synapse/util/AXIOMUtils.java,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/util/TextFileDataSource.java,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/ValidateMediatorSerializer.java,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/SequenceMediatorFactory.java,159,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/ConfigurationFactoryAndSerializerFinder.java,382,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/SynapseXMLConfigurationFactory.java,507,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
modules/core/src/main/java/org/apache/synapse/util/UUIDGenerator.java,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/registry/RegistryEntryImpl.java,200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/mediators/builtin/DropMediator.java,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/config/xml/InMediatorSerializer.java,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/LogMediatorFactory.java,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/mediators/builtin/LogMediator.java,483,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/config/xml/MediatorPropertyFactory.java,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/mediators/transform/FaultMediator.java,828,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3
modules/core/src/main/java/org/apache/synapse/mediators/GetPropertyFunction.java,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
modules/core/src/main/java/org/apache/synapse/config/xml/AggregateMediatorSerializer.java,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/DropMediatorFactory.java,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/DropMediatorSerializer.java,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/core/axis2/SynapseMustUnderstandHandler.java,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/LogMediatorSerializer.java,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/mediators/ext/ClassMediator.java,167,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/config/xml/MediatorFactoryFinder.java,406,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
modules/core/src/main/java/org/apache/synapse/config/xml/endpoints/XMLToEndpointMapper.java,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/HeaderMediatorSerializer.java,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/mediators/builtin/PropertyMediator.java,390,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/core/axis2/SynapseCallbackReceiver.java,620,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/core/axis2/DynamicAxisOperation.java,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/endpoints/WSDLEndpoint.java,461,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/config/xml/AnnotatedCommandMediatorFactory.java,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
modules/core/src/main/java/org/apache/synapse/mediators/ext/AnnotatedCommandMediator.java,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/mediators/ext/POJOCommandMediator.java,918,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
modules/core/src/main/java/org/apache/synapse/config/xml/TargetFactory.java,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
