name,loc,AbstractClassWithoutAbstractMethod,AccessorClassGeneration,AccessorMethodGeneration,SimplifyBooleanExpressions,SimplifyBooleanReturns,ConstantsInInterface,ConstructorCallsOverridableMethod,DataClass,AvoidDeeplyNestedIfStmts,FieldDeclarationsShouldBeAtStartOfClass,GodClass,ImmutableField,AvoidSynchronizedAtMethodLevel,EmptyMethodInAbstractClassShouldBeAbstract,AvoidProtectedFieldInFinalClass,AvoidProtectedMethodInFinalClassNotExtending,AvoidReassigningParameters,CloseResource,SingletonClassReturningNewInstance,SwitchDensity,SwitchStmtsShouldHaveDefault,TooFewBranchesForASwitchStatement,UncommentedEmptyConstructor,UncommentedEmptyMethodBody,UnnecessaryLocalBeforeReturn,bug
src/java/org/apache/poi/hssf/record/NumberFormatIndexRecord.java,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/RecordFormatException.java,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src/java/org/apache/poi/hssf/record/LineFormatRecord.java,436,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/model/PolygonShape.java,439,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
src/java/org/apache/poi/hssf/record/ObjRecord.java,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
src/java/org/apache/poi/hssf/record/EscherAggregate.java,1234,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4
src/java/org/apache/poi/hssf/record/CommonObjectDataSubRecord.java,538,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2
src/java/org/apache/poi/hssf/record/EndSubRecord.java,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
src/java/org/apache/poi/hssf/usermodel/HSSFPolygon.java,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src/java/org/apache/poi/ddf/EscherContainerRecord.java,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3
src/java/org/apache/poi/ddf/EscherClientDataRecord.java,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
src/java/org/apache/poi/ddf/EscherOptRecord.java,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
src/java/org/apache/poi/ddf/EscherSpRecord.java,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
src/java/org/apache/poi/ddf/EscherSimpleProperty.java,121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
src/java/org/apache/poi/ddf/EscherShapePathProperty.java,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
src/java/org/apache/poi/hpsf/MissingSectionException.java,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src/java/org/apache/poi/hssf/record/WindowOneRecord.java,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/poifs/property/DirectoryProperty.java,276,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
src/java/org/apache/poi/poifs/filesystem/DirectoryNode.java,327,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src/java/org/apache/poi/poifs/filesystem/POIFSDocument.java,453,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1
src/java/org/apache/poi/hssf/record/formula/RefNVPtg.java,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src/java/org/apache/poi/hssf/eventusermodel/HSSFRequest.java,116,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src/java/org/apache/poi/hssf/record/RecordFactory.java,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
src/java/org/apache/poi/hssf/eventusermodel/HSSFUserException.java,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src/java/org/apache/poi/hssf/record/NoteStructureSubRecord.java,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
src/java/org/apache/poi/hssf/record/RightMarginRecord.java,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
src/java/org/apache/poi/hssf/record/PageBreakRecord.java,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/CategorySeriesAxisRecord.java,374,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/AxisOptionsRecord.java,794,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/formula/AttrPtg.java,452,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/usermodel/HSSFCell.java,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,14
src/java/org/apache/poi/hssf/usermodel/HSSFRow.java,515,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
src/java/org/apache/poi/hssf/usermodel/HSSFSheet.java,1843,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,19
src/java/org/apache/poi/hssf/record/formula/Area3DPtg.java,700,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/util/AreaReference.java,149,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
src/java/org/apache/poi/poifs/storage/DocumentBlock.java,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src/java/org/apache/poi/util/IOUtils.java,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
src/java/org/apache/poi/util/IntegerField.java,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src/java/org/apache/poi/poifs/storage/RawDataBlock.java,83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
src/java/org/apache/poi/hssf/record/formula/PowerPtg.java,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
src/java/org/apache/poi/hpsf/IllegalPropertySetDataException.java,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src/java/org/apache/poi/hssf/record/WriteProtectRecord.java,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
src/java/org/apache/poi/hssf/usermodel/StaticFontMetrics.java,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
src/java/org/apache/poi/hssf/usermodel/FontDetails.java,291,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
src/java/org/apache/poi/ddf/EscherDggRecord.java,421,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
src/java/org/apache/poi/ddf/EscherDgRecord.java,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
src/java/org/apache/poi/hssf/model/DrawingManager2.java,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
src/java/org/apache/poi/poifs/storage/PropertyBlock.java,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
src/java/org/apache/poi/hssf/model/Sheet.java,3878,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
src/java/org/apache/poi/hssf/record/aggregates/ColumnInfoRecordsAggregate.java,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0
src/java/org/apache/poi/hssf/record/aggregates/FormulaRecordAggregate.java,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5
src/java/org/apache/poi/hssf/record/aggregates/RowRecordsAggregate.java,710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,5
src/java/org/apache/poi/hssf/record/aggregates/ValueRecordsAggregate.java,514,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
src/java/org/apache/poi/hssf/util/PaneInformation.java,59,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src/java/org/apache/poi/hssf/record/DefaultColWidthRecord.java,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/DefaultRowHeightRecord.java,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/DimensionsRecord.java,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/FooterRecord.java,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
src/java/org/apache/poi/hssf/record/GridsetRecord.java,113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/HeaderRecord.java,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
src/java/org/apache/poi/hssf/record/MergeCellsRecord.java,335,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
src/java/org/apache/poi/hssf/record/PrintGridlinesRecord.java,113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/PrintSetupRecord.java,667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/ProtectRecord.java,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/SelectionRecord.java,303,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2
src/java/org/apache/poi/hssf/record/WindowTwoRecord.java,741,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/RowRecord.java,543,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
src/java/org/apache/poi/hssf/record/BOFRecord.java,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
src/java/org/apache/poi/hssf/record/BlankRecord.java,331,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/CalcCountRecord.java,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/CalcModeRecord.java,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/DeltaRecord.java,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/FormulaRecord.java,810,0,0,0,0,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
src/java/org/apache/poi/hssf/model/FormulaParser.java,2074,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
src/java/org/apache/poi/hssf/record/PaneRecord.java,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/GutsRecord.java,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/HCenterRecord.java,113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/IndexRecord.java,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/IterationRecord.java,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/LabelSSTRecord.java,366,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/NumberRecord.java,365,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/PrintHeadersRecord.java,113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/RefModeRecord.java,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/SaveRecalcRecord.java,112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/ColumnInfoRecord.java,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/VCenterRecord.java,113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/WSBoolRecord.java,372,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/SCLRecord.java,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/EOFRecord.java,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
src/java/org/apache/poi/hssf/record/StringRecord.java,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
src/java/org/apache/poi/hssf/record/LeftMarginRecord.java,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/TopMarginRecord.java,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/BottomMarginRecord.java,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/DBCellRecord.java,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
src/java/org/apache/poi/hssf/record/DrawingRecord.java,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
src/java/org/apache/poi/util/DoubleList2d.java,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src/java/org/apache/poi/util/DoubleList.java,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
